"Set direct capture after order. In this case your authoization will directly be captured on your customer's credit card","Voor 'Directe Boeking' het bedrag wordt direct in mindering gebracht na betaling voltooid. Voor 'Vertraagde boeking' het bedrag wordt gedebiteerd pas na een bepaalde periode van je."
"Set the sort order to show the external checkouts.","Set the sort order to show the external checkouts."
"Settlement after order","Creatie na de bestelling"
"Shipping & Handling","Shipping & Handling"
"Shipping Address","Shipping Address"
"Shipping Amount","Verzending bedrag"
"Shipping Information","Verzend Informatie"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Verzending terugbetaling"
"Shop","Shop"
"Should device tracking be used, and if, when?","Should device tracking be used, and if, when?"
"Should the amount be captured automatically (debit) or should the amount only be reserved (deferred)?","Should the amount be captured automatically (debit) or should the amount only be reserved (deferred)?"
"Should the amount be confirmed automatically or should the amount only be authorised? Please note that the automatic confirmation should only be used for digital goods and similar cases. Once the payment has been made the goods should be immediately available.","Should the amount be confirmed automatically or should the amount only be authorised? Please note that the automatic confirmation should only be used for digital goods and similar cases. Once the payment has been made the goods should be immediately available."
"Should the element which contains the credit cards be rendered inline with other elements, or wide?","Should the element which contains the credit cards be rendered inline with other elements, or wide?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Toon meer instellingen en informatie"
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show rate calculations","Show rate calculations"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign In","Sign In"
"Signing fee","Signing fee"
"Social Security Number","Social Security Number"
"Sort Order","Schik de orde"
"Status","Status"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Submit","Submit"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Subtotaal"
"Success","Succes"
"Successful","Met goed gevolg"
"Successful online refund of amount","Succesvolle online teruggaaf van bedragen"
"Successful payment authorization.","Succesvolle machtiging."
"Successfull online refund of amount","Het bedrag werd met succes terugbetaald."
"Sum of all cart items, the purchase amount.","Sum of all cart items, the purchase amount."
"Support","Support"
"Tax Amount","Belastingbedrag"
"Technical issue: This payment methods is not available at the moment.","Technisch probleem: Deze betaalmethode is momenteel niet beschikbaar."
"Terms & Conditions and Privacy","Terms & Conditions and Privacy"
"Terms &amp; Conditions and Privacy","Terms &amp; Conditions and Privacy"
"Test","Test"
"Test Mode","Test Mode"
"Test Transaction","Test Transaction"
"The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key.","The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key."
"The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","De SEPA-machtiging schema niet de tag 'tag!' Bevatten. Deze tag is nodig."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","De alias is verwijderd."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","Het bedrag van !amount is toegestaan."
"The amount of !amount is captured.","De hoeveelheid !amount wordt opgevangen."
"The authorization method '!method' is not supported.","De methode vergunning '!method' wordt niet ondersteund."
"The authorization was not successful","The authorization was not successful"
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand with external name '!key' was not present in the map.","Het merk met externe naam  '!key' was niet in de kaart."
"The brand with key '!key' was not found in the card information map.","Het merk met de belangrijkste !key'  werd niet gevonden in de kaartinformatie kaart."
"The cancel failed with status !status.","The cancel failed with status !status."
"The cancel was submitted succesfully, but the result is still pending.","The cancel was submitted succesfully, but the result is still pending."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","De vangst bedrag (!captureAmount) kan niet hoger zijn dan het toegestane bedrag (!authorizedAmount)."
"The capture failed with status !status.","The capture failed with status !status."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capture was submitted succesfully, but the result is still pending.","The capture was submitted succesfully, but the result is still pending."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"The configuration has been saved.","De configuratie is opgeslagen."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The date of birth is required.","The date of birth is required."
"The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan.","The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan."
"The expected format is '!format' where the 'MM' means the month number and 'YY' the year number.","De verwachte formaat is '!format' waar de 'MM' is de maand nummer en 'YY' het jaartal."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","De gegeven CVC-code heeft de verkeerde lengte."
"The given card number has an invalid check sum.","Het opgegeven kaartnummer heeft een ongeldige checksum."
"The given card number has an invalid length.","Het opgegeven kaartnummer heeft een ongeldige lengte."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Concardis PayEngine 3.0.","The identifier as defined in the backoffice of Concardis PayEngine 3.0."
"The invoice could not be captured and processed by","De rekening kon niet worden geboekt en bewerkt van Concardis PayEngine 3.0."
"The invoice could not be captured and processed. Reason:","De factuur kan niet worden vastgelegd en verwerkt. Reden:"
"The invoice could not be found.","De factuur kan niet worden gevonden."
"The invoice has been changed.","De factuur is gewijzigd."
"The invoice no longer exists.","De factuur bestaat niet meer."
"The layout does not contain the tag '!layout_tag'.","De lay-out is niet de tag '!layout_tag' bevatten."
"The mandate reference will be transmitted after order completion.","The mandate reference will be transmitted after order completion."
"The maximum run time in months is:","The maximum run time in months is:"
"The minimum rate per month is:","The minimum rate per month is:"
"The minimum run time in months is:","The minimum run time in months is:"
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The order could not be created.","The order could not be created."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethodName does not support the currency '!currency'.","De betaalmethode !paymentMethodName ondersteunt niet de munt '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","De betaalmethode !paymentMethodName is niet beschikbaar in uw land ('!country')."
"The payment process has been cancelled by the customer.","The payment process has been cancelled by the customer."
"The payment update has been made.","The payment update has been made."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The rate due in the last month.","The rate due in the last month."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The remainder of the transaction was cancelled (in progress).","The remainder of the transaction was cancelled (in progress)."
"The remainder of the transaction was cancelled.","The remainder of the transaction was cancelled."
"The required parameters for the rate calculation were not received.","The required parameters for the rate calculation were not received."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Concardis PayEngine 3.0.","The site id (PBX_RANG) as defined in the backoffice of Concardis PayEngine 3.0."
"The total including the initial order, signing fee and interest.","The total including the initial order, signing fee and interest."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","Het totaal terug te betalen bedrag kan niet hoger zijn dan de vastgelegde bedrag"
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction expired.","The transaction expired."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction failed.","The transaction failed."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was aborted.","The transaction was aborted."
"The transaction was declined.","The transaction was declined."
"The value for configuration '@label' must be set.","The value for configuration '@label' must be set."
"The whole transaction is cancelled.","De gehele transactie is geannuleerd."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Er is een probleem bij de verwerking van uw betaling. Neem contact op met de winkel eigenaar om ervoor te zorgen dat uw bestelling succesvol geplaatst wordt."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a configuration issue. Please try another payment method, and contact the merchant.","There seems to be a configuration issue. Please try another payment method, and contact the merchant."
"There seems to be a problem with the Concardis PayEngine 3.0 module.","Er lijkt een probleem met de Concardis PayEngine 3.0 module zijn."
"There was an error validating the login and password.","There was an error validating the login and password."
"There was an error with your connection, please try again later.","There was an error with your connection, please try again later."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","This status is set, when the payment was successfull and it is authorized."
"This transaction is already closed for further captures.","Deze transactie is gesloten en geen verdere gegevens worden gemaakt."
"This transaction is already closed for further refunds.","Deze transactie werd gesloten voor meer credits."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out voor lopende betalingen (min)"
"Titel","Titel"
"Title","Title"
"Title of the payment method","Naam van de betalingsmethode"
"Total","Totaal"
"Total Shipping Charges","Totale verzendkosten"
"Total amount","Total amount"
"Total cost of the credit as annual percentage.","Total cost of the credit as annual percentage."
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Geautoriseerde transactie"
"Transaction Cancelled","Transactie geannuleerd"
"Transaction Captured","Transactie opgenomen"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transactie betaald"
"Transaction Uncertain","Transactie is onzeker"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transactie met succes geannuleerd"
"Transaction captured successfully","Transactie met succes gevangen"
"Transaction history","Overzicht transactie"
"Transaction was authorized over the deferred authorization mechanism.","Transactie werd toegestaan ​​over de uitgestelde autorisatiemechanisme."
"Transactions","Transactions"
"Transfer","Transfer"
"Unable to save the invoice.","Niet in staat om de factuur op te slaan."
"Uncertain Status","Uncertain Status"
"Uncertain transactions","Onzekere transacties"
"Update","Update"
"Update Qty's","Hoeveelheden update"
"Update interval for payments","Update Intervall voor betalingen"
"Use Base Currency","Use Base Currency"
"Use Default","Gebruik standaardinstellingen"
"Use base currency","Use base currency"
"VISA","VISA"
"Validation","Bevestiging"
"Value for '@name' must be set.","Value for '@name' must be set."
"Version","Version"
"View","View"
"Wait On Success Page","Wait On Success Page"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We ervaren een probleem met uw betaling extensie van sellxed. Voor meer informatie kunt u terecht op de configuratie pagina van de plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"Wide","Wide"
"Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply.","Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply."
"Year","Jaar"
"Yes","Ja"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can decide on the order status new orders should have after they are processed successfully.","Definiër de order status, die met succes werden verwerkt."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Definiër de order status, die een onzekere status hebben."
"You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the backend."
"You can specify the order status when an order is cancelled.","You can specify the order status when an order is cancelled."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to agree to the RatePay agreement.","You have to agree to the RatePay agreement."
"You have to enter a card number.","Je moet een kaartnummer in te voeren."
"You have to enter bank code of your bank.","Je moet bankcode van uw bank in te voeren."
"You have to enter commercial number of you company.","Je moet commerciële aantal van jullie bedrijf in te voeren."
"You have to enter either the CVC code or the issue number of your card.","Je moet ofwel de CVC-code of het nummer van afgifte van uw kaart in te voeren."
"You have to enter sales tax number of you company.","Je moet omzetbelasting aantal van jullie bedrijf in te voeren."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Je moet de BIC in te voeren."
"You have to enter the CVC code from your card.","U moet de CVC uw kaart in te voeren."
"You have to enter the IBAN.","Je moet de IBAN in te voeren."
"You have to enter the account holder name on the card.","Je moet de naam rekeninghouder op de kaart in te voeren."
"You have to enter the account holder name.","Je moet de naam van de rekeninghouder te voeren."
"You have to enter the card holder name on the card.","U moet de kaarthouder in te voeren."
"You have to enter the location of your bank.","Je moet de locatie van uw bank in te voeren."
"You have to enter the name of the account owner.","Je moet de rekeninghouder te voeren."
"You have to enter the name of your bank.","Je moet de naam van uw bank in te voeren."
"You have to enter your IBAN Number.","Je moet voer uw IBAN-nummer."
"You have to enter your bank account number.","Je moet het rekeningnummer van uw bankrekening in te voeren."
"You have to enter your social security number.","U moet uw sofi-nummer in te voeren."
"You may choose one of the cards you paid before on this site.","U kunt kiezen uit een eerder gebruikte kaart:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You will be redirect to the order confirmation page.","U wordt omgeleid naar de pagina orderbevestiging."
"Your billing and shipping addresses must be the same when using RatePay.","Your billing and shipping addresses must be the same when using RatePay."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Uw browser staat niet toe dat de uitvoering van JavaScript. Gelieve JavaScript te activeren in uw browser en herlaad deze pagina."
"Your checkout session expired.","Your checkout session expired."
"PayEngine3Cw Aliases","PayEngine3Cw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Concardis PayEngine 3.0 Aliases","Concardis PayEngine 3.0 Aliases"
"Concardis PayEngine 3.0 Billing Address ID","Concardis PayEngine 3.0 Billing Address ID"
"Concardis PayEngine 3.0 Customer ID","Concardis PayEngine 3.0 Customer ID"
"Concardis PayEngine 3.0 Error","Fout met Concardis PayEngine 3.0"
"Concardis PayEngine 3.0 Order ID","Concardis PayEngine 3.0 Order ID"
"Concardis PayEngine 3.0 Parameters","Concardis PayEngine 3.0 Parameters"
"Concardis PayEngine 3.0 Payment Instrument ID","Concardis PayEngine 3.0 Payment Instrument ID"
"Concardis PayEngine 3.0 Persona ID","Concardis PayEngine 3.0 Persona ID"
"Concardis PayEngine 3.0 Refund Items","Concardis PayEngine 3.0 Refund Items"
"Concardis PayEngine 3.0 Section","Concardis PayEngine 3.0 Section"
"Concardis PayEngine 3.0 Shipping Address ID","Concardis PayEngine 3.0 Shipping Address ID"
"Concardis PayEngine 3.0 Transactions","Concardis PayEngine 3.0 Transactions"
"Concardis PayEngine 3.0:","Concardis PayEngine 3.0:"
"Concardis PayEngine 3.0: Alias Management","Concardis PayEngine 3.0: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
"{n} monthly rates each","{n} monthly rates each"
"{n}. monthly rate","{n}. monthly rate"
