"Shipping Amount","Cantidad del envío"
"Shipping Information","Información del envío"
"Shipping Method","Shipping Method"
"Shipping Methods","Shipping Methods"
"Shipping Refund","Reembolso para el envío"
"Shop","Shop"
"Should device tracking be used, and if, when?","Should device tracking be used, and if, when?"
"Should the amount be captured automatically (debit) or should the amount only be reserved (deferred)?","Should the amount be captured automatically (debit) or should the amount only be reserved (deferred)?"
"Should the amount be confirmed automatically or should the amount only be authorised? Please note that the automatic confirmation should only be used for digital goods and similar cases. Once the payment has been made the goods should be immediately available.","Should the amount be confirmed automatically or should the amount only be authorised? Please note that the automatic confirmation should only be used for digital goods and similar cases. Once the payment has been made the goods should be immediately available."
"Should the element which contains the credit cards be rendered inline with other elements, or wide?","Should the element which contains the credit cards be rendered inline with other elements, or wide?"
"Show","Show"
"Show Account Selection","Show Account Selection"
"Show Further Settings and Information","Mostrar más ajustes e información."
"Show Image","Show Image"
"Show Payment Id","Show Payment Id"
"Show rate calculations","Show rate calculations"
"Show the payment id","Show the payment id"
"Show the payment id in the order information","Show the payment id in the order information"
"Show the payment image","Show the payment image"
"Show the payment image on the checkout page","Show the payment image on the checkout page"
"Sign In","Sign In"
"Signing fee","Signing fee"
"Social Security Number","Número de Seguro Social"
"Sort Order","Modificar orden"
"Status","Estado"
"Store the payment details","Store the payment details"
"Stored payment details","Stored payment details"
"Submit","Submit"
"Submit Order","Submit Order"
"Submitting order information...","Submitting order information..."
"Subtotal","Total parcial"
"Success","Exito"
"Successful","Con éxito"
"Successful online refund of amount","Reembolso exitosa línea de cantidad"
"Successful payment authorization.","Autorización de pago con éxito."
"Successfull online refund of amount","Reembolso del montante con éxito"
"Sum of all cart items, the purchase amount.","Sum of all cart items, the purchase amount."
"Support","Support"
"Tax Amount","Total de impuestos"
"Technical issue: This payment methods is not available at the moment.","Problema técnico: Esta forma de pago no está disponible actualmente."
"Terms & Conditions and Privacy","Terms & Conditions and Privacy"
"Terms &amp; Conditions and Privacy","Terms &amp; Conditions and Privacy"
"Test","Test"
"Test Mode","Test Mode"
"Test Transaction","Test Transaction"
"The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key.","The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key."
"The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","El esquema de mandato SEPA no contiene la etiqueta '!tag'. Se requiere esta etiqueta."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","El alias se ha eliminado."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conductet with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","La cantidad de cada !amount está autorizado."
"The amount of !amount is captured.","La cantidad de cada  !amount es capturado."
"The authorization method '!method' is not supported.","El método de autorización '!method' no es compatible."
"The authorization was not successful","The authorization was not successful"
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand with external name '!key' was not present in the map.","La marca con la tecla '!key' no se encontró en el mapa información de la tarjeta."
"The brand with key '!key' was not found in the card information map.","La marca con la tecla !key' no se encontró en el mapa información de la tarjeta."
"The cancel failed with status !status.","The cancel failed with status !status."
"The cancel was submitted succesfully, but the result is still pending.","The cancel was submitted succesfully, but the result is still pending."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","La cantidad de captura (!captureAmount) no puede ser mayor que el monto autorizado (!authorizedAmount)."
"The capture failed with status !status.","The capture failed with status !status."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capture was submitted succesfully, but the result is still pending.","The capture was submitted succesfully, but the result is still pending."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?"
"The configuration has been saved.","La configuración se ha guardado."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The date of birth is required.","The date of birth is required."
"The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan.","The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan."
"The expected format is '!format' where the 'MM' means the month number and 'YY' the year number.","El formato esperado es '!format' donde el 'MM' significa el número del mes y 'YY' el número de años."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","El código CVC dado tiene una longitud incorrecta."
"The given card number has an invalid check sum.","El número de tarjeta dada tiene una suma de comprobación no válida."
"The given card number has an invalid length.","El número de tarjeta dada tiene una longitud no válida."
"The given hmac key is empty.","The given hmac key is empty."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","The given password is empty."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a nummeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a nummeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Concardis PayEngine 3.0.","The identifier as defined in the backoffice of Concardis PayEngine 3.0."
"The invoice could not be captured and processed by","La cuenta no se ha podido contabilizar i procesar de Concardis PayEngine 3.0."
"The invoice could not be captured and processed. Reason:","La factura no puede ser capturado y procesado. Motivo:"
"The invoice could not be found.","La factura no se pudo encontrar."
"The invoice has been changed.","La factura se ha cambiado."
"The invoice no longer exists.","La factura ya no existe."
"The layout does not contain the tag '!layout_tag'.","La disposición no contiene la etiqueta '!layout_tag'."
"The mandate reference will be transmitted after order completion.","The mandate reference will be transmitted after order completion."
"The maximum run time in months is:","The maximum run time in months is:"
"The minimum rate per month is:","The minimum rate per month is:"
"The minimum run time in months is:","The minimum run time in months is:"
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The order could not be created.","The order could not be created."
"The order is not fully completed. Please contact the store owner.","The order is not fully completed. Please contact the store owner."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethodName does not support the currency '!currency'.","La forma de pago! PaymentMethodName no soporta la moneda '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","La forma de pago! PaymentMethodName no está disponible en tu país ('!country')."
"The payment process has been cancelled by the customer.","The payment process has been cancelled by the customer."
"The payment update has been made.","The payment update has been made."
"The provided signature does not match with the one calculated.","The provided signature does not match with the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit."
"The rate due in the last month.","The rate due in the last month."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refunding could not be conducted. Error code: !error."
"The remainder of the transaction was cancelled (in progress).","The remainder of the transaction was cancelled (in progress)."
"The remainder of the transaction was cancelled.","The remainder of the transaction was cancelled."
"The required parameters for the rate calculation were not received.","The required parameters for the rate calculation were not received."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Concardis PayEngine 3.0.","The site id (PBX_RANG) as defined in the backoffice of Concardis PayEngine 3.0."
"The total including the initial order, signing fee and interest.","The total including the initial order, signing fee and interest."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","La cantidad del reembolso total de (!totalRefundedAmount) no puede ser mayor que la cantidad capturada (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction expired.","The transaction expired."
"The transaction failed with error code !code.","The transaction failed with error code !code."
"The transaction failed.","The transaction failed."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was aborted.","The transaction was aborted."
"The transaction was declined.","The transaction was declined."
"The value for configuration '@label' must be set.","The value for configuration '@label' must be set."
"The whole transaction is cancelled.","Toda la operación fue cancelada."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","Ha habido un problema durante el procesamiento de su pago. Por favor, póngase en contacto con el dueño de la tienda para asegurarse de que su pedido se ha realizado con éxito."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a configuration issue. Please try another payment method, and contact the merchant.","There seems to be a configuration issue. Please try another payment method, and contact the merchant."
"There seems to be a problem with the Concardis PayEngine 3.0 module.","Parece que hay un problema con el módulo de Concardis PayEngine 3.0."
"There was an error validating the login and password.","There was an error validating the login and password."
"There was an error with your connection, please try again later.","There was an error with your connection, please try again later."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","This status is set, when the payment was successfull and it is authorized."
"This transaction is already closed for further captures.","Esta transacción ya está cerrada para otras contabilizaciones"
"This transaction is already closed for further refunds.","Esta operación se ha cerrado por más créditos."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Timeout para los pagos pendientes (min)"
"Titel","Titulo"
"Title","Title"
"Title of the payment method","Nombre de la forma de pago"
"Total","Total"
"Total Shipping Charges","Total de gastos de envío"
"Total amount","Total amount"
"Total cost of the credit as annual percentage.","Total cost of the credit as annual percentage."
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transacción autorizada"
"Transaction Cancelled","Transacción cancelada"
"Transaction Captured","Transacción contabilizada"
"Transaction History","Transaction History"
"Transaction Id","Transaction Id"
"Transaction Paid","Transacción pagado"
"Transaction Uncertain","Transacción es incierto"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transacción cancelada exitosamente"
"Transaction captured successfully","Transacción capturado con éxito"
"Transaction history","Resumen de transacciones"
"Transaction was authorized over the deferred authorization mechanism.","Operación fue autorizada por el mecanismo de autorización diferido."
"Transactions","Transactions"
"Transfer","Transfer"
"Unable to save the invoice.","No se puede guardar la factura."
"Uncertain Status","Uncertain Status"
"Uncertain transactions","Transacción está incierta"
"Update","Actualización"
"Update Qty's","Actualización de la cantidad"
"Update interval for payments","Interval de actualisación para pagos"
"Use Base Currency","Use Base Currency"
"Use Default","Utilice la configuración estándar."
"Use base currency","Use base currency"
"VISA","VISA"
"Validation","Validación"
"Value for '@name' must be set.","Value for '@name' must be set."
"Version","Version"
"View","View"
"Wait On Success Page","Wait On Success Page"
"We cannot get the transaction instance.","We cannot get the transaction instance."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","Hemos experimentado un problema con su extensión de pago sellxed. Para obtener más información, visite la página de configuración del plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento."
"Wide","Wide"
"Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply.","Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply."
"Year","Año"
"Yes","Sí"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in the their account."
"You can decide on the order status new orders should have after they are processed successfully.","Define el estado del pedido de nuevas órdenes, que se procesaron correctamente."
"You can decide on the order status new orders should have that have an uncertain authorization status.","Define el estado del pedido de nuevas órdenes con el estado inseguro."
"You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the backend."
"You can specify the order status when an order is cancelled.","You can specify the order status when an order is cancelled."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to agree to the RatePay agreement.","You have to agree to the RatePay agreement."
"You have to enter a card number.","Debe inserir un número de tarjeta"
"You have to enter bank code of your bank.","Debe introducir el código bancario"
"You have to enter commercial number of you company.","Usted tiene que ingresar el número comercial de su empresa."
"You have to enter either the CVC code or the issue number of your card.","Usted tiene que ingresar ya sea el código CVC o el número de expedición de la tarjeta."
"You have to enter sales tax number of you company.","Usted tiene que ingresar el número de impuesto sobre las ventas de su empresa."
"You have to enter sales tax number of your company.","You have to enter sales tax number of your company."
"You have to enter the BIC.","Entrar en el BIC."
"You have to enter the CVC code from your card.","Debe introducir el CVC su tarjeta."
"You have to enter the IBAN.","Entrar en el IBAN."
"You have to enter the account holder name on the card.","Usted tiene que introducir el nombre del titular de la tarjeta."
"You have to enter the account holder name.","Entrar en el nombre del titular de la cuenta."
"You have to enter the card holder name on the card.","Debe introducir el titular de la tarjeta."
"You have to enter the location of your bank.","Tienes que entrar en la ubicación de su banco."
"You have to enter the name of the account owner.","Debe introducir el titular de la cuenta bancaria"
"You have to enter the name of your bank.","Usted tiene que introducir el nombre de su banco."
"You have to enter your IBAN Number.","Tiene que introducir su número de IBAN."
"You have to enter your bank account number.","Debe introducir el número de cuenta de tu cuenta bancaria."
"You have to enter your social security number.","Tiene que introducir su número de seguro social."
"You may choose one of the cards you paid before on this site.","Usted puede elegir entre una tarjeta utilizada anteriormente:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You will be redirect to the order confirmation page.","Se le redirige a la página de confirmación del pedido."
"Your billing and shipping addresses must be the same when using RatePay.","Your billing and shipping addresses must be the same when using RatePay."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Su navegador no permite la ejecución de JavaScript. Por favor, active JavaScript en su navegador y vuelva a cargar esta página."
"Your checkout session expired.","Your checkout session expired."
"PayEngine3Cw Aliases","PayEngine3Cw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Concardis PayEngine 3.0 Aliases","Concardis PayEngine 3.0 Aliases"
"Concardis PayEngine 3.0 Billing Address ID","Concardis PayEngine 3.0 Billing Address ID"
"Concardis PayEngine 3.0 Customer ID","Concardis PayEngine 3.0 Customer ID"
"Concardis PayEngine 3.0 Error","Concardis PayEngine 3.0 Error"
"Concardis PayEngine 3.0 Order ID","Concardis PayEngine 3.0 Order ID"
"Concardis PayEngine 3.0 Parameters","Concardis PayEngine 3.0 Parameters"
"Concardis PayEngine 3.0 Payment Instrument ID","Concardis PayEngine 3.0 Payment Instrument ID"
"Concardis PayEngine 3.0 Persona ID","Concardis PayEngine 3.0 Persona ID"
"Concardis PayEngine 3.0 Refund Items","Concardis PayEngine 3.0 Refund Items"
"Concardis PayEngine 3.0 Section","Concardis PayEngine 3.0 Section"
"Concardis PayEngine 3.0 Shipping Address ID","Concardis PayEngine 3.0 Shipping Address ID"
"Concardis PayEngine 3.0 Transactions","Concardis PayEngine 3.0 Transactions"
"Concardis PayEngine 3.0:","Concardis PayEngine 3.0:"
"Concardis PayEngine 3.0: Alias Management","Concardis PayEngine 3.0: Alias Management"
"customweb ltd","customweb ltd"
"no","no"
"or","or"
"yes","yes"
"{n} monthly rates each","{n} monthly rates each"
"{n}. monthly rate","{n}. monthly rate"
