"Technical issue: This payment methods is not available at the moment.","Technical issue: This payment method is not available at the moment."
"Terms & Conditions and Privacy","Terms &amp; Conditions and Privacy"
"Terms &amp; Conditions and Privacy","Terms &amp; Conditions and Privacy"
"Test","Test"
"Test Mode","Test Mode"
"Test Transaction","Test Transaction"
"The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key.","The API private key can be found in the backend of Concardis PayEngine 3.0 under My Account > API Keys > Private Key."
"The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this.","The HMAC key as defined in the live backoffice of Concardis PayEngine 3.0. You may need generate the HMAC key. Please take a look at the manual how to do this."
"The SEPA mandate schema does not contain the tag '!tag'. This tag is required.","The SEPA mandate schema does not contain the tag '!tag'. This tag is required."
"The alias could not be found.","The alias could not be found."
"The alias has been deleted.","The alias has been deleted."
"The alias transaction could not be conductet with error code: !code, and reason: !reason:","The alias transaction could not be conducted with error code: !code, and reason: !reason:"
"The amount could not be verified.","The amount could not be verified."
"The amount of !amount is authorized.","The amount of !amount is authorized."
"The amount of !amount is captured.","The amount of !amount is captured."
"The authorization method '!method' is not supported.","The authorization method '!method' is not supported."
"The authorization was not successful","Authorization error. Authorization not successful."
"The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting.","The brand of the credit card is detected by the card number if hidden authorization is used. If the payment page is used, the user has to select the brand. The allowed credit card brands can be restricted by this setting."
"The brand with external name '!key' was not present in the map.","The brand with external name '!key' was not present in the map."
"The brand with key '!key' was not found in the card information map.","The brand with key '!key' was not found in the card information map."
"The cancel failed with status !status.","The cancel failed with status !status."
"The cancel was submitted succesfully, but the result is still pending.","The cancel was submitted succesfully, but the result is still pending."
"The cancellation could not be conducted. Error code: !error.","The cancellation could not be conducted. Error code: !error."
"The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount).","The capture amount (!captureAmount) cannot be greater than the authorized amount (!authorizedAmount)."
"The capture failed with status !status.","The capture failed with status !status."
"The capture item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The capture item with SKU '@sku' has a higher amount (@amountItem) than the original item (@amountOriginal)."
"The capture item with SKU '@sku' is not present in the original order.","The capture item with SKU '@sku' is not present in the original order."
"The capture was submitted succesfully, but the result is still pending.","The capture was submitted succesfully, but the result is still pending."
"The capturing could not be conducted. Error code: !error.","The capturing could not be conducted. Error code: !error."
"The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown. Should the brand selection using images?","The card brand selection is automatically done depending on the entered card number. If no Javascript is active in the browser, a drop down is shown. In case JavaScript a the brand logos can be shown should the brand selection using images."
"The configuration has been saved.","The configuration has been saved."
"The controller class '@controller' does not provide any method with annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output.","The controller class '@controller' does not provide any method with the annotation 'Customweb_Payment_Endpoint_Annotation_ExtractionMethod' and valid output."
"The customer does not finish the payment with in the timeout.","The customer does not finish the payment with in the timeout."
"The date of birth is required.","The date of birth is required."
"The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan.","The desired rate corresponds to the given conditions.<br/>The installment calculation may derivate from the installment plan."
"The expected format is '!format' where the 'MM' means the month number and 'YY' the year number.","The expected format is '!format' where the 'MM' means the month in two digits and 'YY' the year in two digits."
"The gender is required.","The gender is required."
"The given CVC code has the wrong length.","The given CVC code has the wrong length."
"The given card number has an invalid check sum.","The given card number has an invalid check sum."
"The given card number has an invalid length.","The given card number has an invalid length."
"The given hmac key is empty.","No HMAC key entered."
"The given identifier is empty.","The given identifier is empty."
"The given password is empty.","No password entered."
"The given rang is empty. It must be a nummeric value with length of two.","The given rang is empty. It must be a numeric value with length of two."
"The given rang is invalid. It must be a nummeric value with length of two.","The given rang is invalid. It must be a numeric value with length of two."
"The given site number is empty.","The given site number is empty."
"The identifier as defined in the backoffice of Concardis PayEngine 3.0.","The identifier as defined in the backoffice of Concardis PayEngine 3.0."
"The invoice could not be captured and processed by","The invoice could not be captured and processed by Concardis PayEngine 3.0."
"The invoice could not be captured and processed. Reason:","The invoice could not be captured and processed. Reason: !reason"
"The invoice could not be found.","The invoice could not be found."
"The invoice has been changed.","The invoice has been changed."
"The invoice no longer exists.","The invoice no longer exists."
"The layout does not contain the tag '!layout_tag'.","The layout does not contain the tag '!layout_tag'."
"The mandate reference will be transmitted after order completion.","The mandate reference will be transmitted after order completion."
"The maximum run time in months is:","The maximum run time in months is:"
"The minimum rate per month is:","The minimum rate per month is:"
"The minimum run time in months is:","The minimum run time in months is:"
"The next update execution date indicates when the next cron is run to update the transaction state.","The next update execution date indicates when the next cron is run to update the transaction state."
"The order could not be created.","The order could not be created."
"The order is not fully completed. Please contact the store owner.","The payment could not be conducted."
"The payment form will be displayed after submitting the order.","The payment form will be displayed after submitting the order."
"The payment has been accepted.","The payment has been accepted."
"The payment has been denied.","The payment has been denied."
"The payment method !paymentMethodName does not support the currency '!currency'.","The payment method !paymentMethodName does not support the currency '!currency'."
"The payment method !paymentMethodName is not available in your country ('!country').","The payment method !paymentMethodName is not available in your country ('!country')."
"The payment process has been cancelled by the customer.","The payment process has been cancelled by the customer."
"The payment update has been made.","The payment update has been completed."
"The provided signature does not match with the one calculated.","The provided signature does not match the one calculated."
"The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the backoffice it may be displayed as a three char value. You must truncate the first digit.","The rang (PBX_RANG) as defined in the live backoffice of Concardis PayEngine 3.0. It must be nummeric value with length two. In the back office it may be displayed as a three char value. You must truncate the first digit."
"The rate due in the last month.","The rate due in the last month."
"The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal).","The refund item with SKU '@sku' has a higher amount (@amountItem) as the original item (@amountOriginal)."
"The refund item with SKU '@sku' is not present in the original order.","The refund item with SKU '@sku' is not present in the original order."
"The refunding could not be conducted. Error code: !error.","The refund could not be conducted. Error code: !error."
"The remainder of the transaction was cancelled (in progress).","The remainder of the transaction was cancelled (in progress)."
"The remainder of the transaction was cancelled.","The remainder of the transaction was cancelled."
"The required parameters for the rate calculation were not received.","The required parameters for the rate calculation were not received."
"The shopping cart has been altered!","The shopping cart has been altered!"
"The signature could not be verified.","The signature could not be verified."
"The site id (PBX_RANG) as defined in the backoffice of Concardis PayEngine 3.0.","The Site ID (PBX_RANG) as defined in the back office of Concardis PayEngine 3.0."
"The total including the initial order, signing fee and interest.","The total including the initial order, signing fee and interest."
"The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount).","The total refund amount (!totalRefundedAmount) cannot be greater than the captured amount (!capturedAmount)."
"The transaction cannot be cancelled online.","The transaction cannot be cancelled online."
"The transaction cannot be captured online.","The transaction cannot be captured online."
"The transaction cannot be refunded online.","The transaction cannot be refunded online."
"The transaction expired.","The transaction expired."
"The transaction failed with error code !code.","The transaction failed with error code: !code"
"The transaction failed.","The transaction failed."
"The transaction is only executed in the test system. The goods should not be delivered.","The transaction is only executed in the test system. The goods should not be delivered."
"The transaction was aborted.","The transaction was aborted."
"The transaction was declined.","Your transaction has been declined."
"The value for configuration '@label' must be set.","The value for configuration '@label' must be set."
"The whole transaction is cancelled.","The entire transaction has been cancelled."
"There has been a problem during the processing of your payment.","There has been a problem during the processing of your payment."
"There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully.","There has been a problem during the processing of your payment. Please contact the shop owner to make sure your order was placed successfully."
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %1"
"There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s","There is a problem with your license. Please contact us (www.sellxed.com/support). Reason: %s"
"There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account.","There is already a customer registered using this email address. Please login using this email address or enter a different email address to register your account."
"There seems to be a configuration issue. Please try another payment method, and contact the merchant.","There seems to be a configuration issue. Please try another payment method, and contact the merchant."
"There seems to be a problem with the Concardis PayEngine 3.0 module.","There seems to be a problem with the Concardis PayEngine 3.0 module."
"There was an error validating the login and password.","There was an error validating the login and password."
"There was an error with your connection, please try again later.","There was an error with your connection, please try again later."
"This account is not confirmed. <a href=""%s"">Click here</a> to resend confirmation email.","This account is not confirmed. <a href=""%s"">Click here</a> to resend the confirmation email."
"This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account.","This password is used for recurring payments and for the alias manager as well as for the server authorization. This is the password of the Concardis PayEngine 3.0 account."
"This setting can be used to activate resp. deactivate the 3D secure check. Please check with PayBox if you are allowed to deactivate the 3D secure check. This setting has only an effect when you use the payment page.","This setting can be used to activate/deactivate the 3D Secure check. Please check with PayBox if you are allowed to deactivate the 3D Secure check. This setting only has an effect if you use the payment page."
"This status is set, when the payment was successfull and it is authorized.","This status is set when the payment was successful and it is authorised."
"This transaction is already closed for further captures.","This transaction is already closed for further captures"
"This transaction is already closed for further refunds.","This transaction has been closed for further refunds."
"This transaction no longer exists.","This transaction no longer exists."
"Timeout for pending payments (min)","Time-out for pending payments (in min)."
"Titel","Title"
"Title","Title"
"Title of the payment method","Name of the payment method"
"Total","Total"
"Total Shipping Charges","Total shipping charges"
"Total amount","Total amount"
"Total cost of the credit as annual percentage.","Total cost of the credit as annual percentage."
"Track order history","Track order history"
"Transaction","Transaction"
"Transaction Authorized","Transaction authorised"
"Transaction Cancelled","Transaction cancelled"
"Transaction Captured","Transaction captured"
"Transaction History","Transaction History"
"Transaction Id","Transaction ID"
"Transaction Paid","Transaction paid"
"Transaction Uncertain","Transaction uncertain"
"Transaction Updates","Transaction Updates"
"Transaction cancelled successfully","Transaction cancelled successfully"
"Transaction captured successfully","Transaction captured successfully"
"Transaction history","Transaction History"
"Transaction was authorized over the deferred authorization mechanism.","Transaction was authorized over the deferred authorization mechanism."
"Transactions","Transactions"
"Transfer","Transfer"
"Unable to save the invoice.","Unable to save the invoice."
"Uncertain Status","Uncertain status"
"Uncertain transactions","Uncertain transactions"
"Update","Update"
"Update Qty's","Adjust Quantity"
"Update interval for payments","Update interval for payments"
"Use Base Currency","Use Base Currency"
"Use Default","Use Default"
"Use base currency","Use base currency"
"VISA","VISA"
"Validation","Validation"
"Value for '@name' must be set.","Value for '@name' must be set."
"Version","Version"
"View","View"
"Wait On Success Page","Wait On Success Page"
"We cannot get the transaction instance.","We can not establish a transaction."
"We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the plugin.","We experienced a problem with your sellxed payment extension. For more information, please visit the configuration page of the Concardis PayEngine 3.0 plugin."
"When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set.","When the store is not available (network outage, server failure or any other outage), when the feedback of Concardis PayEngine 3.0 is sent, then the transaction state is not updated. Hence no order confirmation e-mail is sent and the order is not in the paid state. By activating the transaction update, such transactions can be authorized later over direct link. To use this feature the update service must be activated and the API username and the API password must be set."
"When using an external checkout, the customer can either be asked to chose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in magento.","When using an external checkout, the customer can either be asked to choose an option to authenticate (as guest, register or login) or he can always be checked out as guest. For the second option to work, guest checkout has to be enabled in Magento."
"Wide","Wide"
"Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply.","Within the order process, we will be sending your data to RatePAY GmbH for the purpose of verifying your identity and creditworthiness as well as the performance of the contract. The <a href='//ratepay.com/legal/' title='Legal - RatePAY' target='_blank'>Additional General Terms and Conditions and Data Protection Notice of RatePAY GmbH</a> apply."
"Year","Year"
"Yes","Yes"
"Yes, use images for the brand selection.","Yes, use images for the brand selection."
"You can allow the customers to manage/delete their aliases in the their account.","You can allow the customers to manage/delete their aliases in their account."
"You can decide on the order status new orders should have after they are processed successfully.","You can specify the order status for new orders that have been processed successfully."
"You can decide on the order status new orders should have that have an uncertain authorization status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for new orders that have an uncertain authorisation status.","You can specify the order status for new orders that have an uncertain authorisation status."
"You can specify the order status for orders that are captured either directly after the order or manually in the backend.","You can specify the order status for orders that are captured either directly after the order or manually in the back-end."
"You can specify the order status when an order is cancelled.","You can specify the order status for cancelled orders."
"You created the order.","You created the order."
"You have no stored aliases.","You have no stored aliases."
"You have to agree to the RatePay agreement.","You have to agree to the RatePay agreement."
"You have to enter a card number.","You have to enter a card number."
"You have to enter bank code of your bank.","Enter your bank's bank code."
"You have to enter commercial number of you company.","Please enter the commercial number of your company."
"You have to enter either the CVC code or the issue number of your card.","You have to enter either the CVC code or the issue number of your card."
"You have to enter sales tax number of you company.","You have to enter sales tax number of you company."
"You have to enter sales tax number of your company.","Please enter your company's sales tax number."
"You have to enter the BIC.","You have to enter the BIC of your bank."
"You have to enter the CVC code from your card.","Enter the CVC code from your card"
"You have to enter the IBAN.","You have to enter your IBAN number."
"You have to enter the account holder name on the card.","You have to enter the account holder name on the card."
"You have to enter the account holder name.","You have to enter the account holder name."
"You have to enter the card holder name on the card.","You have to enter the card holder name."
"You have to enter the location of your bank.","Please enter the location of your bank."
"You have to enter the name of the account owner.","Please enter the name of the account owner"
"You have to enter the name of your bank.","You have to enter the name of your bank."
"You have to enter your IBAN Number.","You have to enter your IBAN number."
"You have to enter your bank account number.","Please enter here the International Bank Account Number (IBAN)."
"You have to enter your social security number.","Please enter your social security number."
"You may choose one of the cards you paid before on this site.","You may choose from one of the cards previously used on this site."
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You will be redirect to the order confirmation page.","You will be redirected to the order confirmation page."
"Your billing and shipping addresses must be the same when using RatePay.","Your billing and shipping addresses must be the same when using RatePay."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page."
"Your checkout session expired.","Your checkout session expired."
"PayEngine3Cw Aliases","PayEngine3Cw Aliases"
"____paymentMethodName____","____paymentMethodName____"
"Concardis PayEngine 3.0","Concardis PayEngine 3.0"
"Concardis PayEngine 3.0 Aliases","Concardis PayEngine 3.0 Aliases"
"Concardis PayEngine 3.0 Billing Address ID","Concardis PayEngine 3.0 Billing Address ID"
"Concardis PayEngine 3.0 Customer ID","Concardis PayEngine 3.0 Customer ID"
"Concardis PayEngine 3.0 Error","Concardis PayEngine 3.0 Error"
"Concardis PayEngine 3.0 Order ID","Concardis PayEngine 3.0 Order ID"
"Concardis PayEngine 3.0 Parameters","Concardis PayEngine 3.0 Parameters"
"Concardis PayEngine 3.0 Payment Instrument ID","Concardis PayEngine 3.0 Payment Instrument ID"
"Concardis PayEngine 3.0 Persona ID","Concardis PayEngine 3.0 Persona ID"
"Concardis PayEngine 3.0 Refund Items","Concardis PayEngine 3.0 Refund Items"
"Concardis PayEngine 3.0 Section","Concardis PayEngine 3.0 Section"
"Concardis PayEngine 3.0 Shipping Address ID","Concardis PayEngine 3.0 Shipping Address ID"
"Concardis PayEngine 3.0 Transactions","Concardis PayEngine 3.0 Transactions"
"Concardis PayEngine 3.0: Alias Management","Concardis PayEngine 3.0: Alias Management"
"customweb ltd","customweb ltd"
"no","No"
"or","or"
"yes","Yes"
"{n} monthly rates each","{n} monthly rates each"
"{n}. monthly rate","{n}. monthly rate"
